Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,Label
1.00082,11,3,153,1131,0,1,7,1,0
1.00039,23,1,148,1111,0,1,4,5,0
1.00052,32,2,148,1121,0,1,4,9,0
0.99944,99,4,143,1231,0,1,5,0,0
0.99994,11,3,153,1131,0,1,7,1,0
1.00046,23,1,148,1111,0,1,4,5,0
1.00034,32,2,148,1121,0,1,4,9,0
1.00068,99,4,143,1231,0,1,5,0,0
1.00047,11,3,153,1131,0,1,7,1,0
1.00024,23,1,148,1111,0,1,4,5,0
1.00174,32,2,148,1121,0,1,4,9,0
1.00034,99,4,143,1231,0,1,5,0,0
1.0008,11,3,153,1131,0,1,7,1,0
1.00064,23,1,148,1111,0,1,4,5,0
1.00011,32,2,148,1121,0,1,4,9,0
1.00046,99,4,143,1231,0,1,5,0,0
1.00052,11,3,153,1131,0,1,7,1,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00066,32,2,148,1121,0,1,4,9,0
1.00015,99,4,143,1231,0,1,5,0,0
1.00023,11,3,153,1131,0,1,7,1,0
1.00081,23,1,148,1111,0,1,4,5,0
1.00047,32,2,148,1121,0,1,4,9,0
1.00047,99,4,143,1231,0,1,5,0,0
1.00051,11,3,153,1131,0,1,7,1,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00044,32,2,148,1121,0,1,4,9,0
1.00051,99,4,143,1231,0,1,5,0,0
1.00052,11,3,153,1131,0,1,7,1,0
1.00047,23,1,148,1111,0,1,4,5,0
1.00028,32,2,148,1121,0,1,4,9,0
1.00029,99,4,143,1231,0,1,5,0,0
1.00111,11,3,153,1131,0,1,7,1,0
1.00035,23,1,148,1111,0,1,4,5,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00049,99,4,143,1231,0,1,5,0,0
0.99966,11,3,153,1131,0,1,7,1,0
1.0002,23,1,148,1111,0,1,4,5,0
1.0005,32,2,148,1121,0,1,4,9,0
1.00032,99,4,143,1231,0,1,5,0,0
1.00061,11,3,153,1131,0,1,7,1,0
1.00039,23,1,148,1111,0,1,4,5,0
1.00095,32,2,148,1121,0,1,4,9,0
1.00019,99,4,143,1231,0,1,5,0,0
1.00039,11,3,153,1131,0,1,7,1,0
1.00054,23,1,148,1111,0,1,4,5,0
1.00013,32,2,148,1121,0,1,4,9,0
1.00041,99,4,143,1231,0,1,5,0,0
1.00044,11,3,153,1131,0,1,7,1,0
1.00081,23,1,148,1111,0,1,4,5,0
1.00138,32,2,148,1121,0,1,4,9,0
1.0004,99,4,143,1231,0,1,5,0,0
1.00043,11,3,153,1131,0,1,7,1,0
1.00052,23,1,148,1111,0,1,4,5,0
1.00091,32,2,148,1121,0,1,4,9,0
1.00023,99,4,143,1231,0,1,5,0,0
1.00029,11,3,153,1131,0,1,7,1,0
1.00091,23,1,148,1111,0,1,4,5,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00133,99,4,143,1231,0,1,5,0,0
1.00094,11,3,153,1131,0,1,7,1,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00026,32,2,148,1121,0,1,4,9,0
1.00024,99,4,143,1231,0,1,5,0,0
1.00042,11,3,153,1131,0,1,7,1,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00054,32,2,148,1121,0,1,4,9,0
1.00061,99,4,143,1231,0,1,5,0,0
1,23,1,147,1111,0,1,4,5,0
1,32,2,147,1121,0,1,4,9,0
1.00131,23,1,147,1111,0,1,4,5,0
1.00094,32,2,147,1121,0,1,4,9,0
1.00047,23,1,147,1111,0,1,4,5,0
1,11,3,152,1131,0,1,7,0,0
1.00043,32,2,147,1121,0,1,4,9,0
1.00054,23,1,147,1111,0,1,4,5,0
1.00112,11,3,152,1131,0,1,7,0,0
1,99,4,142,1231,0,1,5,0,0
1.00024,32,2,147,1121,0,1,4,9,0
1.00017,23,1,147,1111,0,1,4,5,0
1.00076,11,3,152,1131,0,1,7,0,0
1.00048,99,4,142,1231,0,1,5,0,0
1.00025,32,2,147,1121,0,1,4,9,0
1.00136,23,1,147,1111,0,1,4,5,0
0.99992,11,3,152,1131,0,1,7,0,0
1.0007,99,4,142,1231,0,1,5,0,0
1.00032,32,2,147,1121,0,1,4,9,0
1.00062,23,1,147,1111,0,1,4,5,0
1.00087,11,3,152,1131,0,1,7,0,0
1.00013,99,4,142,1231,0,1,5,0,0
1.00116,32,2,147,1121,0,1,4,9,0
1.00061,23,1,147,1111,0,1,4,5,0
1.00057,11,3,152,1131,0,1,7,0,0
1.00023,99,4,142,1231,0,1,5,0,0
1.00046,32,2,147,1121,0,1,4,9,0
1.00041,23,1,147,1111,0,1,4,5,0
1.00079,11,3,152,1131,0,1,7,0,0
1.00159,99,4,142,1231,0,1,5,0,0
1.00054,32,2,147,1121,0,1,4,9,0
1.00068,23,1,147,1111,0,1,4,5,0
1.00165,11,3,152,1131,0,1,7,0,0
0.99996,99,4,142,1231,0,1,5,0,0
1.0003,32,2,147,1121,0,1,4,9,0
1.00044,23,1,147,1111,0,1,4,5,0
1.00001,11,3,152,1131,0,1,7,0,0
1.00163,99,4,142,1231,0,1,5,0,0
1.00077,32,2,147,1121,0,1,4,9,0
1.00058,23,1,147,1111,0,1,4,5,0
1.00105,11,3,152,1131,0,1,7,0,0
1.00031,99,4,142,1231,0,1,5,0,0
1.00024,32,2,147,1121,0,1,4,9,0
1.00028,23,1,147,1111,0,1,4,5,0
1.00068,11,3,152,1131,0,1,7,0,0
1.00038,99,4,142,1231,0,1,5,0,0
1.00046,32,2,147,1121,0,1,4,9,0
1.00045,23,1,147,1111,0,1,4,5,0
1.00102,11,3,152,1131,0,1,7,0,0
1.0006,99,4,142,1231,0,1,5,0,0
1.00097,32,2,147,1121,0,1,4,9,0
1.00033,23,1,147,1111,0,1,4,5,0
1.00042,11,3,152,1131,0,1,7,0,0
1.00024,99,4,142,1231,0,1,5,0,0
0.99993,32,2,147,1121,0,1,4,9,0
1.00072,23,1,147,1111,0,1,4,5,0
1.0004,11,3,152,1131,0,1,7,0,0
1.00035,99,4,142,1231,0,1,5,0,0
1.00018,32,2,147,1121,0,1,4,9,0
1.00031,23,1,147,1111,0,1,4,5,0
1.00048,11,3,152,1131,0,1,7,0,0
1.00082,99,4,142,1231,0,1,5,0,0
1.00118,32,2,147,1121,0,1,4,9,0
1.00095,23,1,147,1111,0,1,4,5,0
1.00094,11,3,152,1131,0,1,7,0,0
1.0007,99,4,142,1231,0,1,5,0,0
1.00043,32,2,147,1121,0,1,4,9,0
1.00013,23,1,147,1111,0,1,4,5,0
1.00043,11,3,152,1131,0,1,7,0,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00056,32,2,147,1121,0,1,4,9,0
1.00052,23,1,147,1111,0,1,4,5,0
1.0006,11,3,152,1131,0,1,7,0,0
1.00021,99,4,142,1231,0,1,5,0,0
1.00053,32,2,147,1121,0,1,4,9,0
1.00075,23,1,147,1111,0,1,4,5,0
1.00042,11,3,152,1131,0,1,7,0,0
1.00035,99,4,142,1231,0,1,5,0,0
1.00049,32,2,147,1121,0,1,4,9,0
1.00037,23,1,147,1111,0,1,4,5,0
1.00045,11,3,152,1131,0,1,7,0,0
1.00035,99,4,142,1231,0,1,5,0,0
1.00052,32,2,147,1121,0,1,4,9,0
1.00102,23,1,147,1111,0,1,4,5,0
1.00061,11,3,152,1131,0,1,7,0,0
1.00128,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.0011,23,1,147,1111,0,1,4,5,0
1.00089,11,3,152,1131,0,1,7,0,0
1.00188,99,4,142,1231,0,1,5,0,0
1.00087,32,2,147,1121,0,1,4,9,0
1.00085,23,1,147,1111,0,1,4,5,0
1.00034,11,3,152,1131,0,1,7,0,0
1.00028,99,4,142,1231,0,1,5,0,0
1.00049,32,2,147,1121,0,1,4,9,0
1.00056,23,1,147,1111,0,1,4,5,0
1.00051,11,3,152,1131,0,1,7,0,0
1.00047,99,4,142,1231,0,1,5,0,0
1.00133,32,2,147,1121,0,1,4,9,0
1.00031,23,1,147,1111,0,1,4,5,0
1.00038,11,3,152,1131,0,1,7,0,0
1.00036,99,4,142,1231,0,1,5,0,0
0.99939,32,2,147,1121,0,1,4,9,0
1.00028,23,1,147,1111,0,1,4,5,0
1.0004,11,3,152,1131,0,1,7,0,0
1.00046,99,4,142,1231,0,1,5,0,0
1.00034,32,2,147,1121,0,1,4,9,0
1.00086,23,1,147,1111,0,1,4,5,0
1.00069,11,3,152,1131,0,1,7,0,0
1.00017,99,4,142,1231,0,1,5,0,0
1.00024,32,2,147,1121,0,1,4,9,0
1.00004,23,1,147,1111,0,1,4,5,0
